City,Province,Year,Make,Model,Price,Mileage,URL,Description,Rebuilt_Predicted
Winnipeg,MB,2017,Honda,Civic,25980,81000,facebook.com/marketplace/item/1285115672118370/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"This absolutely beautiful Honda civic touring is a fresh trade and comes equipped with every option Honda offered from heated heats front and back to, a back up camera, apple car play and android auto, dual zone climate control and so much more.  Message for more information about this perfect daily driver.  ",0
Winnipeg,MB,2017,Honda,Civic,24900,79000,facebook.com/marketplace/item/2060556887628690/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Pre-Owned 2017 Honda Civic Sedan LX/  EXTERIOR: Grey DRIVETRAIN: FWD INTERIOR: Black TRANSMISSION: CVT ENGINE: I4 2.0L FUEL EFFICIENCY: 7.8 CITY / 6.0 HWY L/100KM  ODOMETER: 79,551  Key Features BACKUP CAMERA BLUETOOTH KEYLESS ENTRY ",0
Winnipeg,MB,2012,Honda,Civic,13000,161000,facebook.com/marketplace/item/336803728670653/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Clean title New safety  Installed dashcam Alloy rims Very reliable and cheap on gas A/C works great Nothing to change  Low milage -161,000 kms   *** PLEASE DON'T SEND "" Is this available"" message . I wont reply ",0
Winnipeg,MB,2012,Honda,Civic,13000,182000,facebook.com/marketplace/item/646345824105127/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,More Details Soon!,0
Winnipeg,MB,2019,Honda,Civic,24995,79000,facebook.com/marketplace/item/663469892324188/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Gorgeous Honda Civic Hatchback! One of the most reliable cars on the market & being the Sport trim line it brings premium features that you will absolutely love!! If you have any questions or if you are interested in seeing the vehicle please don't hesitate to message me on here or text/call me anytime  Contact Jordan @ (TWO ZERO FOUR) 298 - 6893  Features Apple CarPlay/android auto Heated seats  Hatchback Cruise control  Bluetooth  Dealer code #4892 ,0
Winnipeg,MB,2016,Honda,Civic,21990,150000,facebook.com/marketplace/item/615834600370725/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Fresh Local Trade. 2016 Civic EX. Features include -heated seats -remote start -back up camera -blindspot camera -remote start -sunroof -aftermarket rims -apple car play and much more. Financing available. price is firm. Clean title ,0
Winnipeg,MB,2019,Honda,Civic,27777,78000,facebook.com/marketplace/item/1860502217667680/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2019 Honda Civic Sport 2.0 Sedan - Ready for a new owner!   78,000km Financing Available: $210 O.a.c Cash Price: $27,777+Tax  Features: - Bluetooth - Sunroof - Apple/Android Carplay  - Heated Seats  - Right Side Mirror Camera Many More Features Available  -Delivery right to your door Canada Wide -Cashback up to $3000 O.a.c -Credit Rebuilding Programs  Apply online//www.princeapprovals.com/pre-approval  Call or text (587) 327-9579 Serious Inquires only ",0
Winnipeg,MB,2015,Honda,Civic,19999,135000,facebook.com/marketplace/item/7253933944625623/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,In a very good condition. I'm only selling it because I want a new vehicle. ,0
Winnipeg,MB,2005,Honda,Civic,2500,184000,facebook.com/marketplace/item/956197399007603/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,No safety  Winter tires only ,0
Winnipeg,MB,2016,Honda,Civic,22900,142000,facebook.com/marketplace/item/250130901204285/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Selling Lady driven, Honda civic 2016 EX-T (TURBO) sedan, 4 doors 1.5, no dings,  FROM SMOKE FREE and PET FREE environment.  * No accident. * Clean title * 2 set of keys * Remote start * Sunroof * Backup Camera * Heated seats * Apple CarPlay * Bluetooth * A/C * Touch screen * Service done every 5000 km * Has two sets of tires (Summer and Winter)  * PRIVATE SALE SERIOUS BUYERS PLEASE ",0
Winnipeg,MB,2019,Honda,Civic,25995,79000,facebook.com/marketplace/item/1110945193216561/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,**PRE APPROVAL AVAILABLE** **ALL CREDIT TYPES ACCEPTED**  *Clean Title* *Low Kms* This Absolute Stunning 2018 HONDA CIVIC LX is well equipped with all the features that you might want. This is a very hot selling HATCHBACK and won't stay on the lot for long. Come and have a look at it before it's too late.  Features:- *Automatic Temperature control *Cruise Control *Back up Camera *Heated Seats And many more..  To Get Pre-Approved or Book a Test Drive.  Contact Simar:- 204- 333- 3007 ,0
Winnipeg,MB,2017,Honda,Civic,22985,117000,facebook.com/marketplace/item/6316500658467653/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 HONDA CIVIC | EXCELLENT CONDITION | GOOD MILEAGE | GREAT VALUE!   MILEAGE : 117000  PRICE: $22,985.00   CALL OR TEXT TATENDA TODAY  CELL : 204-295-5291 Email: tatenda@autolistofcanada.com or ask for Tatenda at Autolist   Autolist Phone number: (204) 224-0636 EXT 370  AUTOLIST OF CANADA   823 Regent Ave W, Winnipeg, MB, R2C 3A7, Canada  Walkaround video available upon request. ",0
Winnipeg,MB,2016,Honda,Civic,21990,149000,facebook.com/marketplace/item/671244967768455/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2016 Honda Civic Sedan EX   Dealer sale  Comes with safety One Owner Normal title  We do not sell rebuilt cars  Heated seats Remote start Sunroof Alloy wheels Keyless entry Apple carplay Android auto Alot more  ,0
Winnipeg,MB,2016,Honda,Civic,21490,149000,facebook.com/marketplace/item/830899001983011/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2016 Honda Civic Sedan EX Sedan  Finance available   Dealer sale  Our 2016 Honda Civic EX comes equipped with heated seats, remote start, sunroof, alloy wheels, cruise control, bluetooth, power windows and much more ",0
Winnipeg,MB,2017,Honda,Civic,27900,87000,facebook.com/marketplace/item/251617504336416/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,nan,0
Winnipeg,MB,2016,Honda,Civic,25990,97000,facebook.com/marketplace/item/794034708928323/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Pre-Owned 2016 Honda Civic Sedan EX-T/  DRIVETRAIN: FWD INTERIOR: Black TRANSMISSION: CVT ENGINE: I4 1.5L FUEL EFFICIENCY: 7.6 CITY / 5.5 HWY L/100KM  ODOMETER: 97,100  Key Features ADAPTIVE CRUISE CONTROL BACKUP CAMERA BLUETOOTH FOG LIGHTS KEYLESS ENTRY LANE DEPARTURE WARNING SUNROOF / MOONROOF ",0
Winnipeg,MB,2006,Honda,Civic,8250,182000,facebook.com/marketplace/item/181184654968451/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,@ Price not negotiable @  Clean Title  Fresh safety Private sale Smooth engine and transmission  Nice Ac& Heating  No rust No leaks Good on gas  thank you for visiting  ,0
Regina,SK,2006,Honda,Civic,6800,180000,facebook.com/marketplace/item/305565385337336/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Perfect starter vehicle for students or delivery drivers. Reliable in both winter and summer.   -Recently refilled A/C gas, and battery+ block heater was changed last December.  -Synthetic blend oil change done 22nd of this month. No problems with transmission.  -$50-60 to fill.  -Minimal paint peeling (rare on these models).  -Autostarter included ( lifesaver during winter).  -Mainly has cosmetic damage.  -Engine replaced by previous owner ( 180000kms on it now. Original Honda motor.)  -Body has 320000+ km  -Windshield cracked   Vin: 2HGFA16856H039571  No claims done on this vehicle during my ownership ",0
Brandon,MB,2009,Honda,Civic,8499,186000,facebook.com/marketplace/item/296799222871244/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,****Hybrid*****engine 186400 km Driven Clean title  No Rebuild Status Recently Safety Passed New All Season tires Winter tire with Rim Good mileage with hybrid Everything works fine Excellent condition ,0
Brandon,MB,2018,Honda,Civic,25800,88000,facebook.com/marketplace/item/750783690070749/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"""It's a Honda....""  Honda Civic LX 2018,  With Only 88,446 Kms!  The Honda Civic has long been one of the better compact cars, but its 2016 redesign was nothing short of game-changing. Not only did it help revitalize the Civic nameplate, it shifted our expectations of what a compact car could be. This generation Civic is well-regarded for its spacious cabin, excellent ride quality, upscale interior materials and superb handling.  **Send me a message for a copy of the Carfax for free!!  Fresh Safety And Comes With 3 Month Warranty   If you have any questions send me a message... Or text   WE TAKE IN TRADE INS AND FINANCE (EVEN WITH CREDIT CONCERNS!!) ",0
Regina,SK,2016,Honda,Civic,25500,81000,facebook.com/marketplace/item/956721512253937/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,No accident Good condition  City driven  Low km First owner   ,0
Regina,SK,2020,Honda,Civic,29945,78000,facebook.com/marketplace/item/237362592548278/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2020 Honda Civic Coupe Touring  1.5 Litre 4 Cylinder Engine  Leather seats  Sunroof  Apple carplay and Android Auto  Adaptive cruise control  Premium audio  Backup camera  Remote start and Keyless entry   Financing available   If interested please let me know through call or DM. ,0
Carrot River,SK,2018,Honda,Civic,20000,159000,facebook.com/marketplace/item/1301525960803043/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2018 Honda Civic sedan LX  Air/tilt/cruise Power windows, power locks Rear view cameras Heated seats 159,000 kms Apple car play Command start Automatic  Located at Carrot River, Saskatchewan  $20,000 Contact Rob @   ",0
Regina,SK,2019,Honda,Civic,27998,89000,facebook.com/marketplace/item/3717096745194801/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"HONDA CIVIC LX  Engine :-2.0 L ENGINE  *With touch screen and  backup camera, In very good condition comes with  *Command start so it's ready for winter   *Adaptive cruise control, and much more ....  OPEN FOR ALL CRADIT SITUATIONS.  New to Canada, Bad credit, Credit Mismatch Students, Work Permit.  B/W :- 239$   !!!! GET APPROVED TODAY !!!!  Credit doesn't matter if you're employed, I will get you monthly or by weekly payments 99% guaranteed   *JUST ASK ME  And book appointment in prior. ",0
Moose Jaw,SK,2018,Honda,Civic,24500,78000,facebook.com/marketplace/item/249218911382261/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Selling my 2018 Honda Civic LX since I have another vehicle to drive.  Currently has 78060 km on it.  Excellent fuel economy (my avg is about 5.9L/100 km as seen in the photo).  I purchased the vehicle from SGI due to some hail damange- it is NOT branded (NOT a rebuilt).  The vehicle runs perfectly - has some hail damage on the hood which does not affect it's performance.  Mechanical inspection completed on May 17/23.  The vehicle has the following: 4 tires replaced May 21/23 Replaced both front windshield wipers with new ones May 12/23 2.0L I4 FI DOHC 16V NF4 automatic transmission FWD Remote starter Cruise Control Air Conditioning Back-up camera Heated seats Power and heated mirrors Power locks Power windows (one-touch up and down) Bluetooth Apple Carplay 2 USB ports  $24500 OBO ,1
Saskatoon,SK,2014,Honda,Civic,15500,165000,facebook.com/marketplace/item/195725176554302/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2014 Honda civic coupe  Fwd 165,ooo low mileage ac/heat works great, Econ mode new tires on sir alloy rims $15,500 306 716 2057 for more info  ",0
Saskatoon,SK,2019,Honda,Civic,27998,89000,facebook.com/marketplace/item/231278926030961/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,019 Honda Civic LX  Cash Price : $27998/- + taxes  Engine : 2.0 L  One owner  Cruise Control   Reverse Camera  Heated seats  Free delivery across Saskatchewan   Bad credit no problem  Call or text for more info  ,0
Saskatoon,SK,2020,Honda,Civic,29900,81000,facebook.com/marketplace/item/942116066861571/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2020 Honda civic sport in great condition. Message me for details. ,0
Saskatoon,SK,2009,Honda,Civic,9500,199000,facebook.com/marketplace/item/117300001439329/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"DL# 400381 . Located in SASKATOON. VIN IS IN THE PICTURES   If you're searching for a pre-owned vehicle that embodies the perfect blend of style, dependability, and fuel efficiency, look no further than the legendary 2009 Honda Civic.  Under the hood, you'll find a powerful yet fuel-efficient engine, ensuring that your daily commutes are not only enjoyable but also cost-effective.   The spacious interior offers ample legroom and headspace, making long drives comfortable and enjoyable. Plus, the modern dashboard design and user-friendly controls enhance your driving experience. It has been meticulously maintained  Iced cooled Ac / heating,power steering, power windows, stereo everything works perfectly.  Recently oil changed and professionally detailed.  ",0
Saskatoon,SK,2016,Honda,Civic,21995,168000,facebook.com/marketplace/item/672507594743715/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2016 Honda Civic EX-T with the 1.5L 4 cylinder, so you know it'll be fuel efficient. But like, it's a civic so you already knew it was going to be easy in gas! And reliable, let's not forget how reliable these cars are!   Power windows and locks Cloth interior, manual front seats Forward collision warning and lane keep assist Bluetooth, cruise control and audio control mounted into the steering wheel Push button start Dual temperature controls (so when they're too cold you don't have to roast!)  Heated front seats Touch screen entertainment system Backup camera Sunroof  This car is a great little unit for a first car, second car, city commuter or highway trips!   Don't miss out as this won't last long.   Short term financing available, in house financing available. All credit welcome!  Inbox or call/text me at 3o6.380.1499 for more details or to set up a viewing or financing.  ",0
Saskatoon,SK,2019,Honda,Civic,24000,90000,facebook.com/marketplace/item/983353772889402/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD," 2019 Honda Civic Sedan LX - Elevate Your Drive    Embark on a journey of excellence with the 2019 Honda Civic Sedan LX. Priced at $26,999, this sedan offers incredible value with its array of features and performance.   Key Features:  CARFAX Report: [CARFAX Link] - Assurance of a clean history and quality.  Automatic Transmission - Effortless and smooth driving.  FWD Drive Train - Reliable handling and control.  Fuel Type: Gas - Efficient and widely available.  Only 90,120 Kms Driven - Experience a sedan that's as good as new.  Better Fuel Economy - Save on fuel while enjoying every drive.  Bankruptcy/Consumer Proposal Are Ok! - Quick and hassle-free approval process.  Contact  - Reach out for inquiries or a test drive.  Address: 3440 Idylwyld Dr N, Saskatoon, SK S7L 5Y7 - Visit our location for a closer look.   Elevate your drive today! Contact us to seize the opportunity to own the impressive 2019 Honda Civic Sedan LX. With its exceptional value, reliable performance, and efficiency, it's the perfect companion for your daily adventures. Don't miss out on this outstanding sedan that promises both style and substance. ",0
Saskatoon,SK,2014,Honda,Civic,14000,198000,facebook.com/marketplace/item/942473726830827/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda civic ex loaded Heated seats push button start remote start back up camera and right turn camera  ,0
Saskatoon,SK,2019,Honda,Civic,27998,89000,facebook.com/marketplace/item/1254324765450390/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2019 Honda Civic LX  Cash Price : $27998/- + taxes  Engine : 2.0 L  One owner  Cruise Control   Reverse Camera  Heated seats  Free delivery across Saskatchewan   Bad credit no problem  Call or text for more info  ,0
Saskatoon,SK,2016,Honda,Civic,20999,168000,facebook.com/marketplace/item/682139893295475/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,HONDA QUALITY...Auto sunroof Very Good Shape..Dont Miss It......Call/Text Or Inbox Anytime...Mike...Financing Available ,0
Saskatoon,SK,2016,Honda,Civic,21995,168000,facebook.com/marketplace/item/611340357787102/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"CREDIT BUILDING OPPORTUNITIES!!  LOCATED @ 102 APEX ST. SASKATOON, SK CALL/TEXTkeycap_3keycap_0keycap_6keycap_2keycap_0keycap_2keycap_1keycap_1keycap_8keycap_8: EMAIL: Brent.C  2016 HONDA CIVIC EX-T  GREAT FUEL ECONOMY!!  VIN#: 2HGFC1F46GH104436  FEATURES: - 1.5L 4cyl Turbo - Power windows/locks - Power/heated mirrors - Heated seats - A/T/C - Power sunroof - Remote keyless entry - Command start - Dash screen - Back up camera - Bluetooth connectivity Much much more!! SGI CERTIFIED READY FOR THE ROAD!! ALL TRADES ARE WELCOME!! CARFAX AVAILABLE!!  FINANCING AVAILABLE BEST APPROVAL RATINGS LOWEST INTEREST RATES $0 MONEY DOWN 90 DAYS NO PAYMENT UP TO $5000 CASHBACK UP TO 1 YEAR PLATES PAID FOR FREE DELIVERY MB/AB/SK O.A.C.  ***Terms and conditions apply. Incentives only redeemable on O.A.C. Limit one incentive per sale. Other monetary value may be offered in lieu of incentive. See dealer for details.*** ",0
Calgary,AB,2014,Honda,Civic,8500,176000,facebook.com/marketplace/item/6267782996603701/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"I used this vehicle as my daily driver, but just last week there was a storm and it got damaged by hail and some tree branches because of which it incurred some body damage as can be seen in the pictures. The insurance paid me for the car and are salvaging it, but I am getting to buy it back from them for $7600   The car runs great and the engine is as perfect as can be, it hasn't had any issues ever and runs extremely smoothly. Mechanical wise the car is perfect and can't be any better.   If there's anyone willing to work on the body a little, and get the inspection done to give it a rebuilt title, this is for someone such.   You can come see the car and can drive it around, and if you like it, I can buy it back from the insurance.  ",1
Calgary,AB,2007,Honda,Civic,5950,195000,facebook.com/marketplace/item/789087312996428/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Price is firm.  If the ad is up, the car is still available. Serious inquiries only please  The car drives great with no issues at all. It is active ( no accidents). It comes with two sets of tires and rims ( winter and all season). It has all the options for its age. ",0
Calgary,AB,2007,Honda,Civic,8999,160000,facebook.com/marketplace/item/3617428405202996/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Beautiful civic currently registered and insured never been in any accidents the service is up to date. Automatic door and windows contact for more information. 2 sets of tires winter and all season and yes  Active status ,0
Calgary,AB,2013,Honda,Civic,15500,122000,facebook.com/marketplace/item/634609151974781/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"ACTIVE STATUS  Very low kms 122000  Family owned since new !   1.8L great on gas and it's fully loaded   Back up camera , 2 keys & keyless entry , Remote starter , sunroof , heated seats , all season tires , eco mode , cruise control , premium sound system   We are Moving to Winnipeg  We only accept cash / no scam / no free riders  Price to sell firm firm firm   ",0
Calgary,AB,2012,Honda,Civic,12499,172000,facebook.com/marketplace/item/339915418368757/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"i am selling my honda civic because i bought a new big car and i dont need it anymore.it works perfectly fine.low mileage,with two extra alloy wheels.contact if interested ",0
Calgary,AB,2013,Honda,Civic,12000,200000,facebook.com/marketplace/item/248331101336364/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2013 Honda Civic EX  Rebuilt Status  Excellent on gas, keyless entry, remote starter, heated seats, blind view, power windows, back up camera, sunroof, alloy wheels, Bluetooth  Runs and drives excellent with no issues   Asking $12000 low ballers will be ignored.  ",1
Calgary,AB,2012,Honda,Civic,6800,185000,facebook.com/marketplace/item/291709846783232/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Car is rebuilt status, however is in excellent working conditions.  The two passenger side doors were scratched deeply (key mark) and my insurance did not cover this. I am not an expert on fixing stuff like this, but could possibly be done at home in a garage if you have the time.  I am selling this car because I am pregnant and need to upgrade to an SUV. Serious buyers only. Located in Brentwood NW Calgary. Firm on price. ",1
Calgary,AB,2019,Honda,Civic,18700,94000,facebook.com/marketplace/item/304754022078406/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"I am selling my -rebuilt status -2019 EX  Low km 93000 very good condition  Come with full inspection paper back up camera Bluetooth Econ side camera push button sunroof heated seats - remote starter from Honda Company  more option  Rebuilt status, passenger side, fender, and bumper was replaced almost firm on price Location  Redstone  NE  ",1
Calgary,AB,2015,Honda,Civic,17500,88000,facebook.com/marketplace/item/1738332659933297/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2015 HONDA CIVIC EX Comes with Remote Starter, Alloy wheels, winter tires, blind spot assist, back camera, sunroof, Push button start ",0
Calgary,AB,2016,Honda,Civic,18900,81000,facebook.com/marketplace/item/676499877707660/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Happy Corner Auto is pleased to offer for sale a 2016 Honda Civic LX, with only 81,538 Km!!  Heated Seats, AC, Cruise control, Touch screen system  Rear backup Camera and much more!!  A beautiful Sedan with amazing fuel efficiency that will save you tons on gas with its 2.0L I-4 DOHC 16-Valve i-VTEC engine!  Drive it home today with less than $215 biweekly on 48 months terms, one set of keys  Rebuilt title due to a front collision, body work only no mechanical parts were impacted , repaired professionally and fully inspected and re-certified  Come with 3 months warranty for your piece of mind  Sold by Happy Corner Auto, an Authorized AMVIC dealer  Extended warranty and financing available, please visit our web site happycornerauto.com for more information and Carfax  StockID:H_0378  Located at 5707 4 ST SE, Calgary  Thanks ",1
Calgary,AB,2018,Honda,Civic,18500,80000,facebook.com/marketplace/item/1021056712390267/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Hello everyone I have my civic for sale its a very very good condition power door power windows power seats and heated seats very very clean in and out nice rims and new tires no leaks no deant no hail damage no pets no smoking and back camera and remote starter rebuild status call or text at  thanks serious buyer please please don't ask me this or that look all the pictures and read all this information before call or text  ,0
Calgary,AB,2015,Honda,Civic,13800,74000,facebook.com/marketplace/item/669595701305972/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"**REBUILT STATUS**  2015 Honda Civic ex Runs and drives amazing 74km very low  Backup camera, Bluetooth, heat seats, sunroof,ECON, Lane assist and more Clean oil  Good tires  Brakes and rotors are good  Has minor hail you barely see it (not claimed)  Asking $13,800 firm don't waste my time with low offers ",1
Calgary,AB,2015,Honda,Civic,18995,156000,facebook.com/marketplace/item/624362793135424/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"***One Owner*** ***Low Mileage*** ***No Reported Accident***  I'm selling my 2015 Honda Civic Sedan Touring with Carfax documents and basic safety inspection. This model comes with following features:  Front Wheel Drive (FWD) 1.8L 4 Cylinder Engine Leather Interior Heated Seats Power Seats Navigation Bluetooth Sunroof Backup Camera Alloy Wheels Powered Windows  You can ask for any additional information about this vehicle, if needed.  ",0
Calgary,AB,2012,Honda,Civic,11450,171000,facebook.com/marketplace/item/1372545226937527/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"This 2012 Honda Civic Cpe 2dr Auto LX is a great find! It has an Automatic transmission, GASOLINE fuel type, and a White exterior color. With only 171800 miles on it, this car is a steal! The VIN is 2HGFG3B46CH004188 and the price is 11,450.00 CAD. Call +1.(6.5.0).2.8.4.0.4.7.9 for more information and to take this great car home today! ",0
Calgary,AB,2017,Honda,Civic,20500,72000,facebook.com/marketplace/item/1453345425467672/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,***Final Price***DON'T EVEN ASK FOR THIS AGAIN..... Check the description clearly before you ask for it. ***Rebuilt status*** 72500 kms Two way remote starter  No hail No dents Back camera Well maintained/clean Zero issues ,1
Calgary,AB,2012,Honda,Civic,11450,171000,facebook.com/marketplace/item/303482642038394/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2012 Honda Civic Cpe 2dr Auto LX  Active Status  The spotless unit inside & outside  Excellent Condition  No Mechanical issues at all.  Carfax Available & Mechanical Fitness Report Available  Financing Available  Book your test drive Today  Cars Empire YYC 2770 32ST NE Calgary AB  ,0
Airdrie,AB,2019,Honda,Civic,27795,50000,facebook.com/marketplace/item/280960804535039/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2019 Honda Civic LX CVT  This car has been regularly serviced, maintained, and cleaned in-house to keep it fresh and feeling like new!  This Civic comes equipped and ready to go with:  Engine: 2.0L CVT transmission Heated front seats Backup camera Lane keeping assist Bluetooth connect Climate control and so much MORE!  Would you like to arrange a test drive? Call or Text  for immediate response! ",0
Calgary,AB,2018,Honda,Civic,26998,105000,facebook.com/marketplace/item/804605194454731/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2018 Honda Civic LX NEW ARRIVAL! CLEAN CARFAX! ONE OWNER! BACK UP C (VIN B8309 - VID: 9834500) from Village Honda. Visit our website for more information.  Honda showed it was listening to its critics and customers when it introduced a 10th-generation Civic sendan for the 2016 model year that was a huge leap forward from its predecessor and set a new benchmark for compact car comfort and refinement. Despite having started out as a hatchback in the early 1970s, the CivicaEURs sedan body style is most popular now, and Honda recognizes that by offering the widest range of trims, all of which carry over into 2018 with no changes, as do the caraEURs drivetrain choices. Our 2018 Lx Civic in white is a 4 door sedan that comes with a 2.0L four-cylinder engine with 158 hp and 138 lb-ft of torque.  Here are some of the main features of this LX Civic in white:  0-liter 4-cylinder engine with 158 horsepower and 138 ft-lb of torque Continuously variable Automatic transmission Front wheel drive Back up camera with guidelines, brake assist and cruise control Bluetooth connection Apple Carplay and Antroid Auto Smart Device Integration Heated front seat Keyless entry and heated mirrors   When you purchase a pre-owned vehicle from Village Honda, you can be confident in your decision knowing that your vehicle has been reconditioned to the highest standards, and you will also receive complimentary ownership benefits. Save this Page and Call for Availability. We know you will enjoy your test drive towards ownership! Village Honda is proud to be your one-stop used vehicle destination in Calgary, Alberta.  The benefits of Honda Certified: * Vehicle history report. Access to MyHonda * 100 Point Inspection * 7 day/1,000 km exchange privilege whichever comes first * 24 hours/day, 7 days/week * 7 year / 160,000 km Power Train Warranty whichever comes first. This is an additional 2 year/60,000 km beyond the original factory Power Train warranty. Honda Certified Used Vehicles also have the option to upgrade to a Honda Plus Extended Warranty. Pre-owned has never looked so new with Honda Certified at Village Honda.   VIN:  2HGFC2F54JH020184;   Exterior color:  Taffeta White;   Interior color:  Black;   Cylinders:  4;   Doors:  4;   Drive train:  Other;   Engine:  2.0L;   Transmission:  Automatic Transmission;    This vehicle is sold by Village Honda in Calgary. Inventory published with the help of Marketplace Boost by D2C Media.  ",0
Calgary,AB,2009,Honda,Civic,7000,160000,facebook.com/marketplace/item/1448363816000568/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,- Couple of Windshield Cracks - Horn doesn't work but fixable - Scratch beside right front tire - Sun Visor Clasp broken but new attachments ordered just not installed - Selling As/Is - Price is negotiable - Had an accident in 2017 but fixed everything - Clear title - VIN number will share on request -Small oil leak nothing major can be fixed . But no time ,0
Calgary,AB,2015,Honda,Civic,19000,144000,facebook.com/marketplace/item/771159131425654/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Up for sale is this lovely and well serviced 2015 Honda Civic EX in automatic!   Great commuter car,great reliability and great fuel economy with Honda Civics!  Comes equipped with heated seats, power mirrors, back up camera and much more. 2 sets of keys will be provided.  Financing is available on approved credit.  This is a very safe vehicle and I do have a 52 point safety inspection to go through before you buy the car. This car has a lot of life left for it's next new owner!  Also upon delivery will get a presidential detail and full tank of gas.  Active status.  Should you have any questions at all or want to come for a test drive please message me.  I am here to provide you world class customer service. This vehicle is safe and ready to hit your drive way! ",0
Calgary,AB,2010,Honda,Civic,10000,179000,facebook.com/marketplace/item/951450386156255/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,1.8 L seve on gas great condition Power window  A/C FM AM CD clean good tires rebuilt New windshield ,1
Calgary,AB,2000,Honda,Civic,4500,180000,facebook.com/marketplace/item/3352850388194323/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"*Looking to trade for a decent work truck* or $4500 OBO Nothing wrong with the car besides the driver door window, rear brakes need to be changed. Engine swapped to 180k, body has 256k. ",0
Airdrie,AB,2019,Honda,Civic,28000,54000,facebook.com/marketplace/item/594035266239966/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"SMOKE-FREE, NO ACCIDENT, LOADED SPEC, AND READY TO GO!   2019 HONDA CIVIC LX CVT  ALBERTA VEHICLE  HEATED FRONT SEATS, BACKUP CAMERA, LANE KEEPING ASSIST, BLUETOOTH CONNECT, CLIMATE CONTROL, and much more!  ONLY 54,600 KM WOW!!!!  Call or private message me @ 587*582*3866    WhatsApp AVAILABLE   CARFAX INCLUDED WITH PURCHASE   SCHEDULE A TEST DRIVE TODAY ",0
